cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.03,79,768,4,62,gelu,constant,0.1,150,0.00010832254722079621,0.8194498419761658,0.1818925266410073,7,0.9102564102564102,4,5,128,kaiming_uniform,0.10000188597656252,0.00026143925241089717,0.6254985154432435,leaf,0.30535081343767134,layernorm,cosine
0.07,81,768,4,62,gelu,constant,0.1,150,0.0002853396988152303,0.9547845125198364,0.22689402608643292,4,0.936965811965812,4,5,128,kaiming_uniform,0.15156907617690515,0.0009557910586166943,0.623841782892791,leaf,0.30684708781284276,layernorm,cosine
0.07,82,768,4,63,gelu,constant,0.1,150,0.00027999587935732866,0.9038282036781311,0.14029163739459063,8,0.9102564102564102,4,5,128,kaiming_uniform,0.13615738536980748,0.0005714436402686569,0.5714495695460331,leaf,0.3088510877922095,layernorm,cosine
0.03,85,768,4,58,gelu,constant,0.5,150,0.0004578904547637945,0.8804906010627747,0.08299368754947364,7,0.7745726495726496,6,5,128,kaiming_uniform,0.010852225750454327,0.0001741436247457932,0.862017970383008,leaf,0.22753732305758698,layernorm,cosine
0.03,86,768,4,60,gelu,constant,0.1,150,0.00019834058593151902,0.760199248790741,0.07778077890130995,9,0.842948717948718,6,5,128,kaiming_uniform,0.05605537608463247,0.0005134219754761663,0.8585413638261515,leaf,0.22639308994247345,layernorm,cosine
0.03,88,768,4,60,gelu,constant,0.1,150,0.0001557077496275444,0.8066598176956177,0.11669423922036086,7,0.9134615384615384,5,5,128,kaiming_uniform,0.06226098337285515,0.0001876960314717459,0.9698617387232132,leaf,0.23381638228101204,layernorm,cosine
0.03,89,768,4,60,gelu,constant,0.5,150,0.00073914062327795,0.8733277916908264,0.22386413614275288,4,0.8846153846153846,5,5,128,kaiming_uniform,0.06801228275616575,0.00017817461665046408,0.9820296824436281,leaf,0.23520926949822035,layernorm,cosine
0.03,90,768,4,57,gelu,constant,0.5,150,0.0006398578482832231,0.8784313201904297,0.09655085771303525,5,0.7318376068376068,5,5,128,kaiming_uniform,0.015902161574717053,0.00016654953438306142,0.7737565382112748,leaf,0.6527943228687465,layernorm,cosine
0.01,91,768,4,60,gelu,constant,0.5,150,0.00020752502153031268,0.7464832663536072,0.06877407866086942,2,0.7884615384615384,6,5,128,kaiming_uniform,0.015842460254297162,0.00018560572531548086,0.7844410137530068,leaf,0.259056206891629,layernorm,cosine
0.03,93,768,4,57,gelu,constant,0.5,150,0.0005913795469826246,0.900177001953125,0.0749558684484262,5,0.7040598290598291,6,10,128,kaiming_uniform,0.012225254782106353,7.231278968872687e-05,0.8716171123851324,leaf,0.6696165668431392,layernorm,cosine
0.01,96,768,4,37,gelu,constant,0.5,150,0.00021653584551113733,0.7547317147254944,0.09193260725413412,4,0.8824786324786325,6,5,128,kaiming_uniform,0.01086206953889985,0.00033995614313905864,0.7975432171551734,leaf,0.25466867025003226,layernorm,cosine
0.01,97,768,4,63,gelu,constant,0.5,150,0.0002199513116385676,0.743130624294281,0.1037793602429474,2,0.8739316239316239,6,10,128,kaiming_uniform,0.016032407924913807,0.00033189347318200724,0.7962795802462499,leaf,0.6485266263145398,layernorm,cosine
0.01,99,768,4,60,gelu,constant,0.5,150,0.0008694436141584544,0.6075524687767029,0.09473079089466807,5,0.75,7,5,128,kaiming_uniform,0.012025894779432875,3.093099249070192e-05,0.7430335186500499,leaf,0.28670003917234255,layernorm,cosine
